Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest,Personality
21,Male,1,1.23576,4.821780819,3.62649,3.630647298,Unknown,INFP
27,Female,1,8.72023,5.287111314,5.4626,2.513538104,Unknown,ENFP
25,Female,0,0.22752,4.896826399,6.43639,5.305709569,Arts,INTP
25,Male,0,8.41816,5.181085778,5.01739,3.545150365,Technology,ENFP
29,Male,0,6.0889,5.224356292,9.74004,3.161880246,Technology,ENTP
20,Female,0,0.06369,6.056607582,1.14082,4.381625671,Arts,INFP
21,Male,0,8.76139,3.503485793,2.80203,3.708756938,Arts,ENFP
23,Female,0,5.93593,3.425283933,9.46616,5.258546785,Others,ENTP
23,Male,0,5.70823,5.265683172,8.86546,6.403733747,Unknown,ENTJ
24,Female,1,1.04868,5.146296047,2.08845,5.246213466,Arts,INFP
23,Female,1,4.5606,3.711950578,4.52259,4.774998131,Technology,INFP
32,Male,0,3.57678,7.196314474,3.26694,2.988180351,Arts,ISFP
21,Male,1,8.96455,6.967261988,9.12053,4.547904071,Unknown,ENTP
24,Male,1,3.55621,6.454782597,7.67857,2.550658688,Arts,ISTP
24,Female,0,6.83537,5.2675033,5.3717,5.405388143,Unknown,ENFP
24,Male,1,2.95406,3.305441197,2.26016,3.954011295,Unknown,INFP
26,Female,1,9.68427,4.851611864,4.00125,3.158673912,Sports,ENFP
21,Male,1,3.35868,5.437596666,5.33816,2.098360517,Others,INFP
21,Male,0,9.77789,5.621166353,1.66893,2.951427714,Technology,ENFP
28,Male,0,4.89449,2.331596549,1.18466,5.543820483,Sports,INFJ
20,Male,0,4.24878,5.609889508,1.26487,5.003480752,Unknown,INFP
24,Female,0,1.97231,6.89526288,4.81965,2.684547152,Arts,INTP
27,Male,1,2.81538,5.472280286,8.2413,3.794700546,Others,INTP
21,Male,1,4.74088,6.316103541,3.31596,3.16820983,Sports,ENFP
29,Female,1,3.86436,2.837865693,3.11242,4.476997742,Arts,ENFP
27,Female,0,8.17318,4.900481685,0.68853,4.042299929,Others,ENFP
22,Male,0,6.98155,3.662704014,8.49322,6.560654845,Others,ENTJ
26,Male,1,5.62978,3.428390711,6.76757,3.100297405,Others,ENTP
27,Male,0,1.98661,4.525663624,5.34952,3.538901266,Sports,INFP
26,Male,0,4.07377,5.450217283,6.80319,5.710199759,Unknown,INTP
23,Male,1,0.21653,5.947531184,1.85966,5.411378343,Unknown,INFP
21,Female,1,3.15843,5.206247131,7.13782,4.636588108,Technology,INTP
20,Male,1,5.92855,4.542937346,1.20023,4.84377683,Unknown,ENFP
27,Female,1,3.97788,2.423808823,1.18982,5.291315564,Arts,ENFP
29,Male,1,8.32857,3.495651204,4.32359,5.247569007,Unknown,ENFP
28,Female,0,8.80822,5.966111293,7.5916,5.282165359,Technology,ENTP
30,Male,1,4.7227,4.331679083,6.10278,3.584358493,Arts,INTP
21,Male,0,8.66937,5.065559315,1.27197,6.483418408,Others,ENFJ
21,Male,0,9.70575,4.0885054,8.26751,5.629971555,Unknown,ENTP
35,Female,0,2.85282,5.469964826,7.00427,5.50110602,Others,ENTP
33,Female,0,0.61176,5.552652436,5.58268,5.115771392,Others,INTP
28,Male,1,8.47307,7.876175642,2.01962,2.588228207,Sports,ESFP
31,Female,1,3.96902,4.934704496,0.41519,5.393577363,Technology,INFP
28,Male,1,7.7164,4.711260726,7.75183,5.115126093,Unknown,ENTP
26,Male,1,6.45208,6.345460194,4.01082,6.754618281,Unknown,ESFP
29,Male,1,4.66131,3.560897983,3.43222,3.293110973,Unknown,ENFP
26,Male,0,1.05338,5.61901952,2.10677,4.518157389,Others,INFP
25,Male,0,8.16757,5.680871093,1.46558,5.874393448,Unknown,ENFP
20,Male,0,8.0238,6.705977295,5.54191,6.124781642,Technology,ENFJ
22,Male,0,2.59846,3.330439389,7.65663,1.33579831,Others,INTP
23,Female,0,0.46197,2.780753102,3.85479,4.92601473,Arts,INFP
21,Male,0,5.07044,6.140366075,4.70445,0.825087296,Unknown,ENFP
21,Male,1,5.04329,4.683451882,5.80546,5.560354398,Unknown,INFP
21,Male,0,5.40283,5.993953817,9.72049,2.5684326,Others,ENTP
21,Male,0,3.57341,4.758189387,9.48413,5.531978894,Unknown,INTP
23,Female,0,1.4414,5.158224844,1.89928,6.170789487,Sports,INFJ
21,Female,0,9.46276,5.143464153,8.22068,3.075664593,Unknown,ENTP
22,Female,0,6.40293,3.349570067,4.10371,4.088897669,Technology,ENFP
26,Female,1,2.76173,9.157282212,3.00594,1.788397912,Technology,INFP
24,Female,1,8.15877,5.683132994,8.72005,4.079658519,Unknown,ENTP
22,Female,0,5.21226,5.754246599,8.7144,5.50191913,Arts,ENTP
32,Female,1,0.96676,6.979004389,1.70605,4.005063925,Unknown,ISFP
22,Male,1,3.82431,5.351686826,8.47195,5.988262308,Sports,INTP
24,Female,0,2.58631,4.695760102,3.15567,5.766280378,Arts,INFP
20,Male,0,9.21811,4.303886856,7.58445,5.602786023,Unknown,ENTP
24,Male,0,9.30015,6.128731312,2.22232,3.215467651,Unknown,ENFP
21,Male,0,0.85963,5.538508696,4.15002,4.470310374,Others,INFP
21,Female,1,2.26779,6.876663181,0.69906,4.038464667,Arts,INFP
36,Male,0,4.19836,5.942851398,2.69038,6.032482687,Others,INFJ
34,Male,0,0.44315,3.479550892,1.45392,7.025514474,Arts,INFJ
31,Female,1,0.30277,5.590664572,4.71585,4.733072059,Unknown,INFP
41,Female,0,2.48235,3.46744087,6.99927,3.82260484,Unknown,INTP
30,Male,0,2.81458,5.472385213,5.81932,4.106721827,Others,INFP
28,Male,1,9.01212,5.082856326,8.87029,6.2267575,Technology,ENTP
25,Female,1,0.69898,5.050888774,7.22058,5.033883817,Technology,INTP
24,Female,1,3.88328,6.396786928,1.89893,4.271834774,Arts,ESFP
31,Male,1,1.40123,4.25942875,9.12696,4.099629109,Arts,INTP
26,Male,0,9.62104,3.807807646,0.90316,6.626927035,Others,ENFJ
24,Male,0,9.03941,4.299419182,3.11936,4.827240354,Others,ENFP
27,Female,1,5.73329,7.268838954,4.11891,4.667419635,Unknown,ESFP
31,Female,0,6.6006,5.728494994,5.50125,3.583450508,Arts,ENTP
21,Male,0,4.06958,3.251071916,2.86044,5.890117973,Sports,INFJ
22,Female,0,9.85053,4.867116163,6.48686,2.541344415,Arts,ENTP
34,Male,0,0.99819,4.325857929,3.16525,5.089917848,Unknown,INFP
32,Female,0,1.19303,5.902439424,6.70505,4.218660662,Unknown,INTP
23,Female,0,7.56012,5.603781488,0.90566,4.019576569,Arts,ENFP
26,Male,0,0.9123,1.911818247,3.73968,6.692011596,Unknown,INFJ
25,Male,0,7.98388,3.692560256,4.58255,2.098378211,Sports,ENFP
26,Female,0,1.62183,5.630959657,2.47931,5.732563408,Unknown,INFP
26,Male,0,7.31812,5.297530176,0.31864,1.972180628,Others,ENFP
25,Male,0,2.97837,5.051094206,5.1037,4.921854784,Unknown,INFP
22,Female,1,3.26813,6.056994672,0.90224,5.150420595,Others,INFP
23,Male,0,2.75179,6.875681919,0.20628,3.196660872,Arts,ISFP
22,Female,0,7.54708,5.728543172,0.74059,6.979165633,Others,ENFJ
35,Male,1,8.92276,6.605287918,7.26353,4.663358236,Unknown,ESTP
29,Male,0,5.00072,4.797413547,8.02326,3.216471807,Others,ENTP
28,Female,1,5.89961,5.143289756,7.98774,6.033942435,Unknown,ENTP
25,Female,0,2.08779,4.528511569,6.01386,5.937915389,Technology,INTP
38,Male,0,5.93813,6.3877669,5.36962,7.277870388,Unknown,ESFJ
22,Male,0,8.75851,4.667248384,0.4163,4.734342386,Others,ENFP
35,Female,1,1.96866,3.215023406,5.04259,5.702202608,Unknown,INFP
28,Male,0,2.64454,5.102289315,3.77913,3.901649979,Unknown,INFP
30,Male,1,9.09658,5.735884079,6.98855,2.926206646,Arts,ENTP
19,Female,0,3.84722,5.052190657,3.19916,4.483889556,Unknown,INFP
30,Female,1,5.35983,5.175093788,8.21757,2.17630386,Sports,ENTP
31,Male,0,6.86617,5.182740102,5.24771,4.846274561,Unknown,ENFP
47,Female,0,1.20827,4.882355106,9.32551,4.403104108,Technology,INTP
29,Male,1,3.71725,3.570311498,7.67764,4.888021977,Technology,INTP
24,Male,0,9.50044,3.984992068,5.01051,4.925554305,Others,ENFP
28,Female,1,5.74406,0,3.96346,4.038672147,Sports,ENFP
23,Male,0,9.78243,3.913887337,1.23315,2.81540122,Unknown,ENFP
29,Male,0,5.29046,6.386275977,2.71312,2.541564001,Arts,ESFP
27,Female,0,0.24161,4.068154889,7.87591,5.824098228,Arts,INTP
21,Female,0,8.0928,5.15160814,2.77857,3.793456845,Unknown,ENFP
20,Male,0,2.98919,6.311138483,5.7388,2.83017143,Others,INFP
24,Female,0,8.49067,4.902841403,2.57929,6.09330491,Sports,ENFJ
20,Female,0,6.83893,5.304499109,8.19215,3.13295931,Unknown,ENTP
25,Female,0,8.17293,3.745009765,3.67022,3.798324821,Unknown,ENFP
22,Male,0,1.91872,5.554844065,6.28946,4.215392937,Technology,INFP
21,Male,1,3.10486,3.076391786,1.43055,4.589670999,Arts,INFP
24,Male,0,0.61769,2.965815343,8.79844,1.139862727,Arts,INTP
26,Female,1,3.73578,4.946013154,3.57223,4.237551663,Arts,INFP
23,Male,1,1.60399,4.148390141,1.1831,3.377952894,Others,INFP
23,Female,1,2.50459,3.388371394,9.87328,3.215196199,Unknown,INTP
24,Male,0,7.15003,3.825157945,0.83839,1.870797877,Arts,ENFP
28,Female,0,5.11994,4.178963358,7.57013,5.593688063,Others,ENTP
27,Male,0,2.382,5.83601404,0.38393,4.55849092,Arts,INFP
30,Female,0,0.621,5.099558704,2.74764,4.728292367,Unknown,INFP
21,Male,1,0.87888,5.885594845,8.41841,6.106637892,Arts,INTP
21,Female,0,9.12182,3.952073024,4.98564,5.78041557,Unknown,ENFP
33,Female,1,1.91953,4.88148307,9.42223,1.051023659,Unknown,INTP
21,Male,1,6.5207,3.438821879,7.49914,5.948195206,Unknown,ENTP
24,Female,1,2.09934,4.588282455,7.76008,4.43631881,Unknown,INTP
21,Female,1,6.2819,6.134420929,8.51924,5.779446667,Arts,ENTP
21,Male,0,9.39814,6.419154066,7.99429,4.163699594,Sports,ENTP
24,Female,0,3.2697,6.150299942,3.48,4.236424411,Sports,ISFP
27,Male,1,3.14347,6.016873466,5.8228,5.387497823,Unknown,INFP
29,Male,1,5.48523,5.105284019,5.51711,3.152450755,Unknown,ENFP
29,Female,0,7.43614,3.896716051,3.91197,6.970243249,Others,ENFJ
21,Male,1,8.74123,4.186392472,5.60858,4.733853572,Unknown,ENFP
28,Female,0,5.5326,3.605651109,9.93887,5.411537101,Unknown,ENTP
30,Male,0,5.76667,5.207437716,8.9217,3.164789501,Unknown,ENTP
29,Female,0,7.50967,5.12625777,3.63087,3.911281023,Sports,ENFP
21,Male,1,4.1984,5.266096888,7.55456,3.914269377,Others,INTP
24,Male,1,4.82175,4.408161151,6.00484,6.730785459,Unknown,ENFP
39,Male,1,5.08143,7.080906781,7.8775,1.496509425,Arts,ESTP
22,Female,0,4.16374,4.826565864,9.92639,5.258076276,Arts,ENTP
24,Male,1,2.37958,4.046492398,5.55598,3.83843054,Unknown,INFP
20,Female,1,0.96598,4.2925778,1.11186,5.077013367,Unknown,INFP
22,Female,0,0.83454,5.370584688,8.17876,4.930609981,Technology,INTP
22,Male,0,3.95328,4.452573338,1.07041,4.475767263,Technology,ENFP
40,Female,0,0.0876,3.133831741,7.45087,8.192248166,Unknown,INTJ
27,Male,0,4.49343,3.006824294,8.14786,5.733437369,Others,INTP
25,Male,1,9.39852,3.497855561,3.51485,6.281748687,Unknown,ENFP
34,Female,0,4.51865,4.55645021,8.29789,5.112240673,Sports,INTJ
21,Male,1,2.23071,6.491482181,7.54575,2.35599925,Others,INTP
21,Female,0,0.6423,4.913025445,4.74319,4.452546368,Unknown,INFP
26,Male,1,4.66854,4.803225767,0.6074,8.029108051,Unknown,ENFP
25,Female,0,6.45023,4.958470797,6.60886,3.693122305,Arts,ENTP
33,Male,1,3.22358,3.579333445,8.17296,3.307419881,Unknown,INTP
18,Female,0,6.8035,5.188865628,7.51348,4.522180697,Arts,ENTP
22,Female,1,6.95884,6.800448358,1.97651,2.93646755,Arts,ENFP
34,Male,0,9.27943,3.704411117,2.77751,3.153089631,Sports,ENFP
32,Male,1,9.33488,6.942195615,5.59804,4.914852613,Others,ESFP
18,Male,1,7.65929,6.884086283,7.86521,5.251079561,Sports,ENTP
24,Female,1,0.78168,5.222207359,5.77327,2.046053622,Technology,INTP
26,Female,0,7.81045,4.826114928,5.05731,4.043879411,Unknown,ENFP
22,Female,1,5.29519,5.01074431,2.39272,7.437401822,Others,ENFP
42,Male,0,5.55175,7.293698358,2.43185,7.520449094,Others,ESFJ
25,Female,1,6.82025,5.544516117,3.93401,3.171429364,Arts,ENFP
26,Female,1,2.02533,4.746296879,2.59823,4.326559731,Unknown,INFP
31,Male,1,8.62549,3.901837974,8.63157,3.110494815,Unknown,ENTP
28,Male,0,0.81857,5.464717607,8.81764,4.413700666,Unknown,INTP
37,Male,0,3.37757,3.994863453,1.70674,5.336004602,Sports,INFJ
32,Female,1,5.75287,6.639394415,8.26292,5.301703522,Unknown,ESTP
29,Male,1,3.58546,4.228181227,2.53354,5.431250517,Technology,INFP
34,Female,0,0.90586,4.653695986,5.4988,0.443112046,Arts,INTP
22,Male,0,6.33929,4.441157832,3.49293,5.341977956,Others,ENFP
29,Female,1,9.53819,5.75054799,7.81578,4.898521831,Unknown,ENTP
20,Male,0,3.95527,5.633715331,4.2994,5.31274072,Unknown,INFP
38,Male,0,5.53873,5.399621565,9.27593,4.575936109,Others,ENTP
27,Female,1,5.68894,2.640505186,3.88596,5.098192876,Others,ENFP
21,Female,0,0.15833,4.923066142,1.39405,4.760212273,Others,INFP
36,Male,1,7.31241,6.005342761,5.47876,5.74893949,Unknown,ENFP
22,Female,0,7.27987,3.277321933,5.67254,5.655959407,Others,ENTP
22,Male,0,6.46859,6.124314537,8.33215,3.057893508,Unknown,ENTP
29,Female,1,3.79704,3.927407716,0.3052,4.235093001,Unknown,ENFP
23,Male,0,6.43607,5.674465981,0.98311,5.313703054,Others,ENFP
24,Female,0,4.89695,4.33150747,5.78334,3.045045097,Unknown,ENTP
27,Male,0,1.03617,4.98009481,7.83067,5.089925369,Technology,INTP
26,Female,1,8.6929,4.764081641,4.29691,5.701453743,Arts,ENFP
27,Male,1,4.88858,3.969589387,7.06743,3.902528021,Unknown,INTP
27,Female,0,8.51452,4.28462615,2.65063,4.258215386,Unknown,ENFP
34,Male,1,2.64126,3.610365546,1.00301,3.201748387,Technology,INFP
23,Male,0,9.90454,6.154430926,8.1375,5.619293566,Unknown,ENTP
24,Female,0,7.98466,3.994613293,0.92875,2.836759402,Arts,ENFP
25,Male,0,3.43659,4.836438223,3.23979,2.957413256,Unknown,INFP
20,Female,0,3.65128,4.776928897,8.04004,6.831903176,Unknown,INTJ
25,Male,0,9.20411,4.225806974,4.23616,4.496662939,Others,ENFP
26,Female,0,6.41029,5.15392839,9.11681,5.109377578,Sports,ENTJ
29,Male,0,4.63481,5.004652433,5.44591,4.544707522,Arts,ENFP
25,Female,0,4.18197,6.706234295,4.86982,1.75994922,Unknown,ESFP
34,Male,0,9.2671,4.403538094,1.46775,2.170469536,Others,ENFP
22,Female,0,0.37055,6.242484945,8.14336,5.46239995,Sports,INTJ
29,Male,0,1.43496,4.546672508,9.35537,5.001761865,Others,INTP
25,Male,1,6.80682,6.94969156,6.50307,3.769088004,Arts,ESTP
23,Female,0,2.53317,5.712113326,8.70875,4.848164749,Unknown,INTP
31,Female,1,4.94248,6.056209683,2.85199,2.443035417,Unknown,ENFP
28,Male,0,4.69636,4.668593811,5.61983,4.142295563,Sports,INFP
26,Male,0,8.62621,6.466551404,6.47483,3.261328627,Unknown,ESFP
31,Male,0,2.59851,7.229133122,4.03831,5.824675906,Arts,ISFP
26,Male,1,0.86901,5.726017288,9.95025,2.579930363,Arts,INTP
21,Male,1,5.27192,3.317916528,7.71462,5.019321933,Technology,INTP
29,Male,0,7.45157,4.950056241,6.77483,3.547307537,Unknown,ENTP
22,Female,0,6.4896,5.668948803,8.61978,3.066764481,Unknown,ENTP
30,Male,0,6.13759,4.410894171,8.51287,6.390669449,Sports,ENTJ
19,Male,1,4.91618,6.301508489,6.7748,4.368506807,Others,ENTP
27,Male,0,3.94131,2.94205606,8.91883,5.493046945,Unknown,INTP
20,Female,0,9.75459,6.770457268,9.30565,4.573875464,Unknown,ENTP
24,Female,0,7.6788,3.661177589,6.76263,3.231949545,Technology,ENTP
30,Male,0,7.86638,3.76737479,9.65515,4.465612479,Arts,ENTP
23,Female,1,7.73771,3.928985457,4.48736,5.369295187,Sports,ENFP
21,Female,0,1.50147,6.444887954,5.65869,2.465397042,Unknown,INTP
29,Male,1,9.48204,6.73226366,3.86085,4.908311503,Unknown,ESFP
33,Female,0,2.54651,4.23838233,1.87303,3.348675776,Unknown,INFP
25,Male,0,9.16139,6.068364665,1.976,2.856457867,Unknown,ENFP
25,Female,0,1.93621,5.959399505,9.29217,6.422625327,Unknown,INTJ
23,Female,0,1.71449,3.528316331,7.92488,0.948805673,Unknown,INTP
34,Male,0,3.21602,6.267205281,8.6774,3.040724761,Unknown,ISTP
22,Male,1,1.36108,3.80132862,0.70496,5.305452149,Arts,INFP
26,Male,1,0.29338,6.129815235,6.64424,2.742085866,Technology,ISTP
22,Male,0,9.36749,5.522668497,3.65839,2.780728195,Unknown,ENFP
28,Female,0,5.93668,4.992546598,9.13677,4.643124216,Sports,ENTP
28,Female,1,4.87704,1.940385296,8.39312,3.378630998,Technology,ENTP
34,Female,0,2.801,5.833285374,0.3901,5.973808808,Arts,ENFP
28,Female,1,2.48456,5.756421499,4.58743,4.307896128,Others,INFP
20,Male,1,5.84822,5.665727974,9.40055,6.931572196,Sports,ENTP
27,Male,0,5.89458,4.688440714,9.66916,5.66012875,Sports,ENTJ
24,Female,0,9.29169,3.6824677,2.79229,6.461183521,Technology,ENFJ
21,Female,0,5.48466,5.937996758,9.8775,4.378907755,Unknown,ENTP
25,Female,1,3.30724,4.414004912,1.97571,4.9605029,Technology,ENFP
22,Male,0,2.27313,5.305638061,9.70854,5.287068965,Unknown,INTP
27,Female,0,3.08727,5.875370188,2.62613,3.651010449,Unknown,ENFP
25,Male,1,8.65861,4.331348489,1.02897,3.748580199,Technology,ENFP
31,Male,1,2.77454,4.573280813,7.10191,5.530029922,Unknown,INTP
33,Female,0,9.70789,4.831586157,2.6347,3.088857445,Unknown,ENFP
29,Female,1,2.35917,5.309106512,4.00796,5.606273977,Others,INFP
33,Male,0,3.68594,4.821700993,2.2889,5.303895266,Unknown,INFP
27,Female,1,8.15907,5.045750575,6.7812,4.815384473,Unknown,ENTP
31,Male,1,4.36462,6.224709525,8.50919,2.246907466,Others,ISTP
27,Female,1,6.2308,6.94478015,8.38156,4.203864121,Unknown,ESTP
29,Female,1,7.28273,6.348133432,0.49786,3.035312197,Arts,ESFP
24,Male,0,1.18904,4.552966602,9.8039,4.166925082,Arts,INTP
33,Male,0,9.42449,4.750775009,5.16399,5.206964911,Arts,ENFP
32,Female,1,3.35298,5.305115773,9.9449,3.310970574,Arts,INTP
23,Male,0,1.18678,3.657946918,5.64198,2.548614557,Sports,INFP
27,Female,0,0.42212,5.795104885,2.77388,3.109103454,Arts,INFP
24,Male,0,1.23237,4.546369582,8.4232,4.781432739,Unknown,INTP
28,Male,1,8.46466,2.795958046,4.74294,5.415562351,Unknown,ENFP
23,Male,0,2.93038,4.58958104,5.8925,5.051970771,Technology,INFP
20,Female,0,2.43878,4.601061534,1.87686,6.322185326,Unknown,INFJ
20,Female,0,5.91372,4.425556553,1.13118,1.695889824,Arts,ENFP
38,Female,0,2.36796,4.637235995,4.94779,5.13662876,Technology,INFP
28,Male,1,8.9476,1.549423336,7.77107,5.28602904,Others,ENTP
22,Male,0,2.50164,4.693076911,8.69392,6.91452712,Sports,INTJ
39,Male,0,5.43242,6.560918672,3.01158,5.640982028,Unknown,ESFP
32,Male,0,3.87914,5.053278613,9.62131,0.443269082,Others,INTP
33,Female,0,3.51698,3.742635649,0.51716,4.734367553,Unknown,ENFP
28,Female,0,5.50641,4.729391292,7.32332,4.702679157,Arts,ENTP
27,Female,1,5.15083,5.331874021,1.46606,6.610658843,Arts,ENFP
29,Female,1,1.02107,5.934440371,8.21653,4.597897047,Others,INTP
28,Male,1,0.292,6.487179388,6.65005,4.0446593,Arts,ISTP
29,Female,1,8.44423,4.824518499,8.34608,5.749511376,Others,ENTP
30,Male,1,7.46368,6.035703614,8.69486,2.101331416,Others,ENTP
26,Female,1,1.2584,2.329718961,8.56305,2.873429278,Unknown,INTP
33,Female,1,2.32716,4.780972846,0.33099,4.019005272,Technology,INFP
22,Female,0,4.09532,5.769007532,5.89501,4.437667602,Others,ENTP
22,Female,1,7.28559,6.914203398,6.19416,6.484381659,Unknown,ENTP
25,Male,0,0.67201,6.188189615,3.65249,4.221466204,Others,ISFP
25,Male,0,6.03615,5.238062946,6.65264,5.970459141,Unknown,ENTP
29,Female,1,3.74658,5.532587923,7.7016,4.874817338,Others,INTP
28,Male,1,8.95623,4.17289596,7.79064,3.841449399,Technology,ENTP
21,Male,1,2.98251,7.361240124,6.27138,2.888598141,Technology,INFP
22,Male,1,1.28463,5.134102254,7.11756,3.490220726,Others,INTP
25,Female,0,7.76246,4.716662834,3.12832,5.362800162,Others,ENFP
24,Female,0,6.08456,5.3763117,2.63355,2.308398721,Unknown,ENFP
24,Female,0,1.56601,3.25175736,6.85852,3.674502866,Arts,INTP
25,Male,0,5.08001,6.539278916,4.09914,4.990115574,Others,ENFP
22,Female,0,5.23705,3.997779897,4.2312,6.135509909,Unknown,ENFJ
20,Female,1,8.26901,5.408789512,8.80618,5.801212224,Unknown,ENTP
26,Male,1,1.9679,5.517432259,9.86667,5.875334218,Unknown,INTP
39,Female,1,3.24344,5.069582386,2.21928,5.091968629,Sports,INFP
28,Female,0,0.78197,4.412508427,9.18122,4.944741988,Others,INTP
23,Male,0,2.24868,5.532430827,8.33362,6.437250391,Arts,INTJ
29,Male,1,3.23876,4.689401388,5.02385,4.209437112,Others,INFP
22,Male,0,1.54639,7.243216511,7.93492,4.977174015,Unknown,INTP
30,Male,1,7.18737,3.656966041,0.27773,2.573652056,Technology,ENFP
24,Male,1,8.18489,6.700713803,8.96843,4.258983996,Sports,ENTP
20,Male,1,3.58385,4.594848971,7.2956,3.010540833,Unknown,INTP
24,Female,1,9.00888,5.27324954,6.88872,5.988819697,Technology,ENTP
36,Male,0,2.65682,3.394257352,4.47225,5.39767494,Unknown,INFP
28,Male,0,4.04885,6.740062875,3.9135,6.212701595,Arts,ESFJ
29,Male,1,8.06444,5.17205368,1.24505,3.255894763,Others,ENFP
24,Female,0,0.11665,5.42155349,2.09667,5.759029952,Others,INFP
22,Female,0,8.3721,6.402339688,7.12535,5.352378559,Arts,ESTP
21,Male,1,1.58603,5.092985874,4.58253,4.605915774,Arts,INFP
24,Female,1,5.78993,6.126867157,5.55393,2.339799584,Arts,ENTP
30,Male,1,3.77072,5.080515174,7.74828,4.173338007,Unknown,ENTP
20,Female,0,8.60342,7.819931522,7.54521,6.127107713,Arts,ENTJ
41,Male,0,1.83048,3.938741501,3.86942,2.130089644,Technology,INFP
22,Female,0,1.84742,5.823971492,7.14986,3.698359451,Arts,INTP
28,Male,0,2.14946,6.495927387,3.62465,6.198059772,Others,ISFJ
23,Male,0,3.80336,7.042225583,5.61308,3.655146902,Unknown,ESFP
33,Male,0,3.34672,5.062357642,2.83855,6.449064087,Unknown,INFJ
21,Male,1,3.50764,3.793743265,8.24927,3.577182775,Unknown,INTP
23,Female,0,9.01107,4.712314269,5.98351,6.554192003,Arts,ENTJ
22,Female,0,4.95616,5.762898861,4.75674,4.523752916,Unknown,ENFP
24,Female,0,4.75196,4.898017654,4.87844,5.498400282,Unknown,ENFP
27,Female,0,0.43251,7.241269049,1.20769,3.944507724,Unknown,ISFP
34,Female,0,0.93693,6.22230586,9.14188,4.121050912,Technology,ISTP
26,Male,1,4.77767,3.695389012,1.44253,4.605478441,Technology,ENFP
35,Male,1,3.5654,6.232475376,0.65832,5.278717114,Others,ISFP
30,Female,0,4.79986,3.201438789,8.50214,3.326337493,Arts,ENTP
27,Female,0,2.99204,5.248535932,5.43432,4.703053968,Sports,ENFP
25,Male,0,0.53037,6.124035764,0.18835,6.151049278,Arts,ISFJ
23,Male,0,7.15726,4.030207281,1.74153,5.905729968,Technology,ENFP
27,Male,1,6.63124,5.151086284,6.04526,2.669759599,Arts,ENTP
28,Male,0,9.3227,5.096521756,5.21164,3.180423784,Others,ENFP
33,Male,0,4.36163,4.482494826,3.45622,5.282142101,Unknown,INFP
24,Male,0,4.45633,4.739728701,4.13828,5.635482264,Arts,INFP
24,Male,0,0.80735,5.102017603,7.93617,5.113033898,Unknown,INTP
22,Male,0,0.36499,6.426332255,0.16364,5.201535357,Others,INFP
35,Male,0,9.03648,5.076091068,3.71846,5.564958539,Technology,ENFP
31,Male,0,8.95175,5.452174987,4.83382,5.722999338,Unknown,ENFP
29,Female,0,6.78714,5.588881926,7.15723,3.828738692,Arts,ENTP
22,Male,1,5.68282,4.308092919,8.9723,5.326996214,Unknown,ENTP
25,Male,0,7.01159,4.724073683,2.34065,5.134514942,Arts,ENFP
26,Female,1,9.46641,4.450414088,6.27472,4.923479154,Unknown,ENTP
